NOMBRE_IES,TIPO_IES,TIPO_FINANCIAMIENTO,NOMBRE_CARRERA,CAMPO_AMPLIO,NIVEL_FORMACIÓN,MODALIDAD,PROVINCIA,CANTÓN,ESTADO,CAMPO_AMPLIO_NORMALIZADO,ES_PREGRADO,CANTON_KEY,PROVINCIA_KEY
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,"DERECHOS HUMANOS, INTERCULTURALIDAD Y GENERO","CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,PICHINCHA,QUITO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,Administración de Empresas y Derecho,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y FINANZAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,PICHINCHA,QUITO,VIGENTE,Administración de Empresas y Derecho,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,FINANZAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,Administración de Empresas y Derecho,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,ADMINISTRACION DE EMPRESAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,VIGENTE,Administración de Empresas y Derecho,False,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,ADMINISTRACION DE EMPRESAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,Administración de Empresas y Derecho,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,GESTION DE PROYECTOS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,PICHINCHA,QUITO,VIGENTE,Administración de Empresas y Derecho,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,ADMINISTRACION Y DIRECCION DE EMPRESAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,PICHINCHA,QUITO,VIGENTE,Administración de Empresas y Derecho,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,SISTEMAS DE GESTION DE CALIDAD,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,PICHINCHA,QUITO,VIGENTE,Administración de Empresas y Derecho,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,MERCADOTECNIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,Administración de Empresas y Derecho,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,MARKETING DIGITAL,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,PICHINCHA,QUITO,VIGENTE,Administración de Empresas y Derecho,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,COMERCIO,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,PICHINCHA,QUITO,VIGENTE,Administración de Empresas y Derecho,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,COMERCIO,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,VIGENTE,Administración de Empresas y Derecho,False,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,GESTION DEL TALENTO HUMANO,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,PICHINCHA,QUITO,VIGENTE,Administración de Empresas y Derecho,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,GESTION DEL TALENTO HUMANO,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,Administración de Empresas y Derecho,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,SISTEMAS DE INFORMACION,TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION (TIC),EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,Tecnologías de la Información y la Comunicación (TIC),False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,CIBERSEGURIDAD,TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION (TIC),EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,PICHINCHA,QUITO,VIGENTE,Tecnologías de la Información y la Comunicación (TIC),False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,PETROLEOS,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,PICHINCHA,QUITO,VIGENTE,"Ingeniería, Industria y Construcción",False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,URBANISMO,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,PICHINCHA,QUITO,VIGENTE,"Ingeniería, Industria y Construcción",False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,AGRONOMIA,"AGRICULTURA, SILVICULTURA, PESCA Y VETERINARIA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,VIGENTE,"Agricultura, Silvicultura, Pesca y Veterinaria",False,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,EPIDEMIOLOGIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,PICHINCHA,QUITO,VIGENTE,Salud y Bienestar,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,GERENCIA EN SALUD,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,PICHINCHA,QUITO,VIGENTE,Salud y Bienestar,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,TURISMO,SERVICIOS,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,PICHINCHA,QUITO,VIGENTE,Servicios,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,RESPONSABILIDAD CIVIL Y DERECHO CONTRACTUAL,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,PICHINCHA,QUITO,VIGENTE,Administración de Empresas y Derecho,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,"FAMILIA Y DERECHOS DE LAS NIÑAS, NIÑOS Y ADOLESCENTES",ADMINISTRACIÓN DE EMPRESAS Y DERECHO,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,PICHINCHA,QUITO,VIGENTE,Administración de Empresas y Derecho,False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,INGENIERIA CIVIL,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,PICHINCHA,QUITO,VIGENTE,"Ingeniería, Industria y Construcción",False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,GERENCIA DE PROYECTOS BIM,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,PICHINCHA,QUITO,VIGENTE,"Ingeniería, Industria y Construcción",False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,ARQUITECTURA,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,PICHINCHA,QUITO,VIGENTE,"Ingeniería, Industria y Construcción",False,QUITO,PICHINCHA
UNIVERSIDAD UTE,UNIVERSIDAD,PARTICULAR COFINANCIADA,PRODUCCION ANIMAL,"AGRICULTURA, SILVICULTURA, PESCA Y VETERINARIA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,HIBRIDA,PICHINCHA,QUITO,VIGENTE,"Agricultura, Silvicultura, Pesca y Veterinaria",False,QUITO,PICHINCHA
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,TECNOLOGIA SUPERIOR EN CERAMICA,ARTES Y HUMANIDADES,TERCER NIVEL TECNOLÓGICO SUPERIOR,HIBRIDA,AZUAY,CUENCA,VIGENTE,Artes y Humanidades,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,TECNOLOGIA SUPERIOR EN TECNICAS TEXTILES,ARTES Y HUMANIDADES,TERCER NIVEL TECNOLÓGICO SUPERIOR,HIBRIDA,AZUAY,CUENCA,VIGENTE,Artes y Humanidades,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,TECNOLOGIA SUPERIOR EN JOYERIA,ARTES Y HUMANIDADES,TERCER NIVEL TECNOLÓGICO SUPERIOR,HIBRIDA,AZUAY,CUENCA,VIGENTE,Artes y Humanidades,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,ACTUACION CON NIVEL EQUIVALENTE A TECNOLOGIA SUPERIOR,ARTES Y HUMANIDADES,TERCER NIVEL TECNOLÓGICO SUPERIOR,HIBRIDA,AZUAY,CUENCA,VIGENTE,Artes y Humanidades,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,TECNOLOGIA SUPERIOR EN GESTION EMPRESARIAL,ADMINISTRACION,TERCER NIVEL TECNOLÓGICO SUPERIOR,HIBRIDA,AZUAY,CUENCA,VIGENTE,Administración de Empresas y Derecho,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,TECNOLOGIA SUPERIOR EN VENTAS,ADMINISTRACION,TERCER NIVEL TECNOLÓGICO SUPERIOR,DUAL,AZUAY,CUENCA,VIGENTE,Administración de Empresas y Derecho,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,ELECTRICIDAD,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",TERCER NIVEL TECNOLÓGICO SUPERIOR,HIBRIDA,AZUAY,CUENCA,VIGENTE,"Ingeniería, Industria y Construcción",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,TECNOLOGIA SUPERIOR EN ELECTRONICA AUTOMOTRIZ,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",TERCER NIVEL TECNOLÓGICO SUPERIOR,HIBRIDA,AZUAY,CUENCA,VIGENTE,"Ingeniería, Industria y Construcción",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,TECNOLOGIA SUPERIOR EN PROCESAMIENTO DE LACTEOS,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",TERCER NIVEL TECNOLÓGICO SUPERIOR,HIBRIDA,AZUAY,CUENCA,VIGENTE,"Ingeniería, Industria y Construcción",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,TECNOLOGIA SUPERIOR EN AGROECOLOGIA,"AGRICULTURA, SILVICULTURA, PESCA Y VETERINARIA",TERCER NIVEL TECNOLÓGICO SUPERIOR,HIBRIDA,AZUAY,CUENCA,VIGENTE,"Agricultura, Silvicultura, Pesca y Veterinaria",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,TECNOLOGIA SUPERIOR EN TURISMO RURAL,SERVICIOS,TERCER NIVEL TECNOLÓGICO SUPERIOR,HIBRIDA,AZUAY,CUENCA,VIGENTE,Servicios,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,TECNOLOGIA SUPERIOR EN LOGISTICA EN ALMACENAMIENTO Y DISTRIBUCION,SERVICIOS,TERCER NIVEL TECNOLÓGICO SUPERIOR,DUAL,AZUAY,CUENCA,VIGENTE,Servicios,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION INICIAL,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Educación,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Educación,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,EDUCACION ESPECIAL,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Educación,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,PEDAGOGIA DE LOS IDIOMAS NACIONALES Y EXTRANJEROS,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Educación,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,DISEÑO GRAFICO,ARTES Y HUMANIDADES,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Artes y Humanidades,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,DISEÑO DE INTERIORES,ARTES Y HUMANIDADES,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Artes y Humanidades,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,DISEÑO DE PRODUCTOS,ARTES Y HUMANIDADES,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Artes y Humanidades,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,DISEÑO TEXTIL E INDUMENTARIA,ARTES Y HUMANIDADES,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Artes y Humanidades,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,CREACION TEATRAL,ARTES Y HUMANIDADES,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Artes y Humanidades,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,ECONOMIA,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,PSICOLOGIA EDUCATIVA,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,PSICOLOGIA ORGANIZACIONAL,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,ANTROPOLOGIA,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,ESTUDIOS INTERNACIONALES,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,COMUNICACION,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,DERECHO,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Administración de Empresas y Derecho,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,ADMINISTRACION DE EMPRESAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Administración de Empresas y Derecho,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,MARKETING,ADMINISTRACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Administración de Empresas y Derecho,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,MERCADOTECNIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Administración de Empresas y Derecho,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,BIOLOGIA,"CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,COMPUTACION,TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION (TIC),EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Tecnologías de la Información y la Comunicación (TIC),True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,INGENIERIA AMBIENTAL,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ingeniería, Industria y Construcción",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,INGENIERIA EN ENERGIAS ALTERNATIVAS,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ingeniería, Industria y Construcción",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,ELECTRONICA Y AUTOMATIZACION,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ingeniería, Industria y Construcción",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,INGENIERIA AUTOMOTRIZ,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ingeniería, Industria y Construcción",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,ALIMENTOS,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ingeniería, Industria y Construcción",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,INGENIERIA DE LA PRODUCCION,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ingeniería, Industria y Construcción",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,INGENIERIA CIVIL,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ingeniería, Industria y Construcción",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,ARQUITECTURA,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,"Ingeniería, Industria y Construcción",True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Salud y Bienestar,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,PSICOLOGIA CLINICA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Salud y Bienestar,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,TURISMO,SERVICIOS,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Servicios,True,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,GINECOLOGIA Y OBSTETRICIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Salud y Bienestar,False,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA DE EMERGENCIAS Y DESASTRES,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Salud y Bienestar,False,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA FAMILIAR Y COMUNITARIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Salud y Bienestar,False,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,PEDIATRIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Salud y Bienestar,False,CUENCA,AZUAY
UNIVERSIDAD DEL AZUAY,UNIVERSIDAD,PARTICULAR COFINANCIADA,FILOSOFIA,ARTES Y HUMANIDADES,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,AZUAY,CUENCA,VIGENTE,Artes y Humanidades,False,CUENCA,AZUAY
